compound,SMILES
321195500,C1=CC(=CC(=C1)[131I])COC2=NC(=NC3=C2NC=N3)N
321344325,C1CN(CC=C1C2=CNC(=C2C3=CC=NC=C3)C4=CC=C(C=C4)F)CCC5=CC=CC=C5
321351002,CC1=CC=CC=C1C(=O)C2=C(C=C(C=C2)NC3=C(C=C(C=C3)Br)N)Cl
321557862,CCCCCCC[C@@H]1N(C(=O)[C@H](S1)C(=O)N(CC2=CC=CC=C2)CC3=CC=CC=C3)CCCCC4=CC=C(C=C4)C(=O)O
321746490,CC[S+](CC)CC.C(F)(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F
321835556,C[C@H]([C@H]1C(=O)N[C@@H](CSSC[C@@H](C(=O)N[C@H](C(=O)N[C@@H](C(=O)N[C@H](C(=O)N1)CCCCN)CC2=CNC3=CC=CC=C32)CC4=CC=C(C=C4)O)NC(=O)[C@@H](CC5=CC=CC=C5)NC(=O)CN6CCN(CCN(CCN(CC6)CC(=O)[O-])CC(=O)[O-])CC(=O)[O-])C(=O)N[C@H](CO)[C@@H](C)O)O.[177Lu+3]
321883549,CCCCCCCC(=O)OC[C@H](COP(=O)(O)[O-])OC(=O)CCCCCCC.[Na+]
321915724,CC1=C(SC=[N+]1CCCCCCCCCCCC[N+]2=CSC(=C2C)CCO)CCO.[Br-].[Br-]
321963331,C1C(=O)[C@@H]2[C@H]([C@@]1(C(=O)O)N)[C@]2(C(=O)O)F
322407705,C[C@H]([C@H]1C(=O)N[C@@H](CSSC[C@@H](C(=O)N[C@H](C(=O)N[C@@H](C(=O)N[C@H](C(=O)N1)CCCCN)CC2=CNC3=CC=CC=C32)CC4=CC=C(C=C4)O)NC(=O)[C@@H](CC5=CC=CC=C5)NC(=O)CN6CCN(CCN(CCN(CC6)CC(=O)[O-])CC(=O)[O-])CC(=O)[O-])C(=O)N[C@H](CO)[C@@H](C)O)O.[90Y+3]
322479629,CCCCCCCC(=O)NCC(=O)[O-].[K+]
322637525,C1=CN(C(=N1)[N+](=O)[O-])CC(=O)NCC(C([18F])([18F])[18F])([18F])[18F]
322764965,C1=CC(=C(C(=C1)Cl)CO[C@H](CN2C=CN=C2)C3=C(C=C(C=C3)Cl)Cl)Cl
322764976,C1=CC(=C(C(=C1)Cl)CO[C@@H](CN2C=CN=C2)C3=C(C=C(C=C3)Cl)Cl)Cl
323176938,CCOC(=O)C(CN(C)C)C1=CC=C(C=C1)OC
323194769,[H+].C([C@@H](C(=O)[O-])N)C(=O)[O-].O.[Na+]
324518094,CC12C3=C(C(=C(C=C3C=O)OC)O)OC(O1)(C4=C(C(=C(C=C4C2=O)OC)O)O)C
324527608,C[C@@H]1CN(C[C@@H](N1)C)C(=O)C2=CC3=C(N=CN3C4=C2C=C(C=C4)Cl)C(=O)OC(C)(C)C.C(C(=O)O)C(=O)O
324533677,C1[C@@H]([C@@H]([C@H]([C@@H](O1)OC2=C([O+]=C3C=C(C=C(C3=C2)O)O)C4=CC(=C(C(=C4)O)O)O)O)O)O
324541835,C/C=C/CCCCCCCC=O
324548438,C[C@@H](C(=O)C1=CC(=CC=C1)Cl)NC(C)(C)C
324742952,CC1=C(SC=N1)CCOC(=O)C(C)C
324742963,CCC(=O)OCCC1=C(N=CS1)C
324755728,CCCCCCCCCCCCCCCC(=O)NCCC(=O)N[C@@H](CC1=CN=CN1)C(=O)O
324758669,C1CN(CCN1C2=C(C=C(C=C2)C(=O)NC(=N)N)C(F)(F)F)C(=O)C3=CC=CN3
324759980,CCOCCCCCCN1C[C@@H]([C@H]([C@H]([C@H]1C)O)O)O
324761139,C1CC2(CCC1NCCNC3=C4C=CC(=CC4=NC=C3)Cl)OC5C=C(CC5(OO2)C6=CC=CC=C6)C7=CC=CC=C7
324761140,C1CC2(CCC1NCCNC3=C4C=CC(=CC4=NC=C3)Cl)OC5C=C(CC5(OO2)C6=CC=CC=C6)C7=CC=CC=C7.C(C(=O)O)C(CC(=O)O)(C(=O)O)O.C(C(=O)O)C(CC(=O)O)(C(=O)O)O
325124876,CC(C(=O)O)O.CN(C)CC/C=C\1/C2=CC=CC=C2SC3=C1C=C(C=C3)Cl
325457894,C1=CC(=C(C=C1C(=O)NC2=CN=C(C=C2)Cl)F)F
325715024,CC(=O)N(C)C1=CC=CC(=C1)C2=CC=NC3=C(C=NN23)C(=O)C4=CC=CS4
325795253,CC(C)(C)[C@@H](C(=O)N1CCN(CC1)CC2=CC3=C(C=C2)OCO3)NC(=O)[C@H](CC4CCCC4)CN(C=O)O
325819952,CCCCNCCOC(C1=CC=CC=C1)C2=CC=CC=C2C.Cl
325819974,CCCCNCC1CCC(O1)(C2=CC=C(C=C2)F)C3=CC=C(C=C3)F.Cl
325850815,C1=CC=C(C(=C1)C(=O)O)SCCCN2C(=O)C3=CC=CC4=C3C(=CC=C4)C2=O
326604368,CS(=O)(=O)C1=CC=C(C=C1)[C@@H](CO)[C@@H](C2=CC=CC=C2)C(=O)O
326814419,CCCCC(C)C(CCCC)CC(=C)CCCC
326821276,C[C@](CCN1CCN(CC1)C2=CC=CC=C2OC)(C3=CC=CC=C3)C(=O)C4CCCCC4.Cl
326823272,C1CC1C2=CC(=NN2)NC(=O)CC3=CC4=CC=CC=C4C=C3
326852680,C1=CNC2=C3C4=C(C(=O)C2=C1)N=C5C=CC(=NCCCl)C=C5C4=CC=N3
326914107,CCN(CC)CCNC(=O)C1=C(NC(=C1C)/C=C\2/C3=C(C=CC(=C3)Cl)NC2=O)C
326924190,CCOC1=CN=CC(=C1)/C=C/CCNC.[C@H]([C@@H]([C@@H](C(=O)O)O)O)([C@H](C(=O)O)O)O.[C@H]([C@@H]([C@@H](C(=O)O)O)O)([C@H](C(=O)O)O)O
327026937,C[C@@H]1C(=O)NC2=C(O1)C(=CC=C2)N3CCN(CC3)CCCC4=CNC5=C4C=C(C=C5)F
327031550,CC1=CC=CC2=C1NC3=C2N=NC(=N3)N/N=C(\C)/C4=CC=CC=N4
327056268,C1=CC(=NC=C1F)C2=NOC(=N2)C3=CC(=CC(=C3)C#N)F
327064631,CC(=O)N[C@H](CCl)C(=O)OC
327175144,CC1=C(C=C(C(=C1C)OC)CCN)OC.Cl
327184156,COC1=CN=C2C3=C1C=CN=C3C4=C(C2=O)N=CC=C4
327185091,C1=CC(=CC(=C1)Br)OC2=C(C=C(C=C2Br)Br)Br
327185115,C1=CC(=C(C(=C1)Br)Br)OC2=C(C(=C(C=C2)Br)Br)Br
327185137,C1=CC(=C(C(=C1OC2=CC(=C(C(=C2Br)Br)Br)Br)Br)Br)Br
327613570,CC1=CC=CC=C1NC(=O)NC2=CC=C(C=C2)CC(=O)N(C)[C@@H](CC(C)C)C(=O)NCC[C@@H](C(=O)O)NC(=O)[C@@H]3CCCN3S(=O)(=O)C4=CC(=CC(=C4)Cl)Cl
327984509,CO[C@H]1[C@H]([C@@H](O[C@@H]1[C@H](C(=O)N)O[C@@H]2[C@H]([C@H](C=C(O2)C(=O)NC3=CC(=C(C=C3)F)F)O)O)N4C=CC(=O)NC4=O)O
328006775,C1=CC(=C(C=C1C2=C(C(=O)C3=C(C=C(C=C3O2)O)O)O)O[C@H]4[C@@H]([C@H]([C@@H]([C@H](O4)C(=O)O)O)O)O)O
328056980,CCCCCCCCCCCCNC(=O)[C@@H]1[C@H]([C@@H]([C@H]([C@@H](O1)O[C@H]2CC[C@]3(C([C@]2(C)C=O)CC[C@@]4(C3CC=C5[C@]4(C[C@H]([C@@]6(C5CC(CC6)(C)C)C(=O)O[C@H]7[C@@H]([C@H]([C@H]([C@H](O7)C)O)O)O[C@H]8[C@@H]([C@@H]([C@H]([C@@H](O8)C)O[C@H]9[C@@H]([C@H]([C@@H](CO9)O)O[C@H]1[C@@H]([C@](CO1)(CO)O)O)O)O)O)O)C)C)C)O[C@H]1[C@@H]([C@H]([C@H]([C@H](O1)CO)O)O)O)O[C@H]1[C@@H]([C@H]([C@@H](CO1)O)O)O)O
328232957,C1CC2(CCC1C(=O)NC3=NN(C=C3)C4=CC=CC=C4F)C5=C(C=CN=C5)C(=O)O2
328236493,CC[C@H](C)[C@H]1C(=O)N2CCC[C@H]2[C@]3(N1C(=O)[C@](O3)(C(C)C)NC(=O)[C@H]4CN([C@@H]5CC6=CNC7=CC=CC(=C67)C5=C4)C)O.OP(=O)(O)O
328250288,CCCCCCCC/C=C\CCCCCCCC(=O)OC[C@@H](C[N+](C)(C)C)OC(=O)CCCCCCC/C=C\CCCCCCCC.[Cl-]
328385644,C/C=C/C=C/C=C/C=C/C=C/C=C/C=C/C=O
328385860,C1C[C@H]2C(=O)N([C@H](C(=O)N2C1)CCCCN)[C@@H](CCC3=CC=CC=C3)C(=O)O
328529937,CCN[C@H](C)CC1=CC2=C(C=C1)OCO2.Cl
328543095,CN(C)CC1=CC=C(C=C1)C2=NC3=CC=CC4=C3N2CCNC4=O
328548114,C[C@@H]1C(=O)N[C@@H]2CSSCC/C=C/[C@H](CC(=O)N1)OC(=O)C[C@@H]([C@H](NC2=O)C(C)C)O
328896408,C1=CC2=C(C=C1O)OC3=C2C=CC(=C3Cl)Cl
328947939,C1=CC2=C(C=C1N(CC(F)(F)F)CC(F)(F)F)C(=CC(=O)N2)C(F)(F)F
329003658,C1=CC(=CN=C1)CC(O)(P(=O)(O)O)P(=O)(O)[O-].C1=CC(=CN=C1)CC(O)(P(=O)(O)O)P(=O)(O)[O-].O.O.O.O.O.[Na+].[Na+]
329016457,CCCNCCOC1=C(C=C(C=C1)NC(=O)C2=CNC3=C2C(=O)CCC3)F
329040826,C[C@H](C1=CC2=CC(=CC(=C2C(=O)O1)O)OC)C(=O)O
329040848,C[C@@H](C1=CC2=CC(=CC(=C2C(=O)O1)O)OC)C(=O)O
329045456,CC1=C(C(=NN1C(C)C)O[C@H]2[C@@H]([C@H]([C@@H]([C@H](O2)CO)O)O)O)CC3=CC=C(C=C3)OC(C)C
329055234,CCCCC1=NC2(CCCC2)C(=O)N1CC3=CC=C(C=C3)C4=CC=CC=C4C5=NNN=N5.Cl
329319075,CC(C)(C1CC2=C(O1)C=C3C(=C2OC)C=C(C(=O)O3)C4=C(C=C(C=C4)O)O)O
329319086,COC1=C2C(=CC(=C1)O)OC(=O)C3=C2OC4=C3C=CC(=C4)O
329329693,CN1C[C@@H](C2=CC(=C(C=C21)O)N=NC(=O)N)O
329329717,CN1C[C@H](C2=CC(=C(C=C21)O)N=NC(=O)N)O
329351760,COC1=CC(=O)O[C@@H](C1)CCC2=CC3=C(C=C2)OCO3
329716612,CCC1=C(N=C(S1)CCC2=NC(=CC(=C2)N3CCOCC3)NC(C)C4=CC(=CC(=C4)Cl)NC(=O)OC(C)C)C
329736030,CC1=C(C2=CC3=C(C(=C([N-]3)C=C4C(=C(C(=N4)C=C5C(=C(C(=N5)C=C1[N-]2)C=C)C)C=C)C)C)CCC(=O)O)CCC(=O)O.C([C@@H](C(=O)O)N)[S-].O.[Fe+3]
329764854,CC1=C(C2=CC3=C(C(=C([N-]3)C=C4C(=C(C(=N4)C=C5C(=C(C(=N5)C=C1[N-]2)C=C)C)C=C)C)C)CCC(=O)O)CCC(=O)O.C([C@@H](C(=O)O)N)[S-].O.[Fe+3]
329773355,C1=CC=C(C=C1)CCC2=CC=C(C=C2)COC3=CC=CC=C3CCN(CCCCC(=O)O)CC4=CC=C(C=C4)C(=O)O
329936494,CC1=C(C=CC(=C1)S(=O)(=O)N)NC(=O)COC2=C(C=C(C=C2)Cl)C(=O)C3=CC(=CC(=C3)F)C(F)(F)F
329978010,CC1=C(C2=CC3=C(C(=C([N-]3)C=C4C(=C(C(=N4)C=C5C(=C(C(=N5)C=C1[N-]2)C=C)C)C=C)C)C)CCC(=O)O)CCC(=O)O.C([C@@H](C(=O)O)N)[S-].O.[Fe+3]
330157045,C[C@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@@]4([C@H]3C=C[C@@]2([C@]1(C(=O)CO)O)C)C
330157056,C[C@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@@]4([C@]3([C@H](C[C@@]2([C@]1(C(=O)COC(=O)C)O)C)OC(=O)C)F)C
330161870,CN(C)S(=O)(=O)C1=CC\2=C(C=C1)NC(=O)/C2=C/C3=CC4=C(N3)CCCC4
330196935,CC1=C(C2=CC3=C(C(=C([N-]3)C=C4C(=C(C(=N4)C=C5C(=C(C(=N5)C=C1[N-]2)C=C)C)C=C)C)C)CCC(=O)O)CCC(=O)O.C([C@@H](C(=O)O)N)[S-].O.[Fe+3]
330207119,CC1=C(C2=CC3=C(C(=C([N-]3)C=C4C(=C(C(=N4)C=C5C(=C(C(=N5)C=C1[N-]2)C=C)C)C=C)C)C)CCC(=O)O)CCC(=O)O.C([C@@H](C(=O)O)N)[S-].O.[Fe+3]
330207131,CC1=C(C2=CC3=C(C(=C([N-]3)C=C4C(=C(C(=N4)C=C5C(=C(C(=N5)C=C1[N-]2)C=C)C)C=C)C)C)CCC(=O)O)CCC(=O)O.C([C@@H](C(=O)O)N)[S-].O.[Fe+3]
330459319,C1=CC=C(C=C1)C2=NOC(=N2)C3=CC=CS3
330477811,C1[C@@H](C2=C(C(=CC=C2)O)C(=O)[C@H]1O)O
330548215,CC1=C([C@@H](C(=C(N1)C)P2(=O)OCC(CO2)(C)C)C3=CC(=CC=C3)[N+](=O)[O-])C(=O)OCCN(CC4=CC=CC=C4)C5=CC=CC=C5.Cl
330548226,CC1=C([C@H](C(=C(N1)C)P2(=O)OCC(CO2)(C)C)C3=CC(=CC=C3)[N+](=O)[O-])C(=O)OCCN(CC4=CC=CC=C4)C5=CC=CC=C5.Cl
330589907,CC1=C(C2=CC3=C(C(=C([N-]3)C=C4C(=C(C(=N4)C=C5C(=C(C(=N5)C=C1[N-]2)C=C)C)C=C)C)C)CCC(=O)O)CCC(=O)O.C([C@@H](C(=O)O)N)[S-].O.[Fe+3]
330593152,CCCC(C)C1(C(=NC(=O)NC1=O)N)CC
330596220,CC1=C(C2=CC3=C(C(=C([N-]3)C=C4C(=C(C(=N4)C=C5C(=C(C(=N5)C=C1[N-]2)C=C)C)C=C)C)C)CCC(=O)O)CCC(=O)O.C([C@@H](C(=O)O)N)[S-].O.[Fe+3]
330597621,CC1=C(C2=CC3=C(C(=C([N-]3)C=C4C(=C(C(=N4)C=C5C(=C(C(=N5)C=C1[N-]2)C=C)C)C=C)C)C)CCC(=O)O)CCC(=O)O.C([C@@H](C(=O)O)N)[S-].O.[Fe+3]
330600856,CCC(CC)[C@@H]([C@H]1[C@@H](C[C@@H]([C@H]1O)C(=O)O)N=C(N)N)NC(=O)C
330784479,COC1=C(C=C(C=C1)CNC2=NC(=NC=C2C(=O)NCC3=NC=CC=N3)N4CCC[C@H]4CO)Cl
330784480,COC1=C(C=C(C=C1)CNC2=NC(=NC=C2C(=O)NCC3=NC=CC=N3)N4CCC[C@H]4CO)Cl.C1=CC=C(C=C1)S(=O)(=O)O.C1=CC=C(C=C1)S(=O)(=O)O
330808883,CCCC1=NC(=C2N1N=C(NC2=O)C3=C(C=CC(=C3)S(=O)(=O)N4CCN(CC4)CC)OCC)C.O.O.O.Cl
330838523,C1CC(=CCC1CN)C(=O)O
330936691,CC[C@H](C)[C@@H](C(=O)N[C@@H](CC(=O)O)C(=O)N[C@@H](CC(C)C)C(=O)N1CCC[C@H]1C(=O)N[C@@H](C(C)C)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](C)C(=O)O)NC(=O)[C@H](CCC(=O)O)NC(=O)[C@H](CO)NC(=O)[C@H]([C@@H](C)O)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CS)NC(=O)[C@H](CO)NC(=O)[C@H](CC2=CC=CC=C2)NC(=O)CNC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@@H]3CCCN3C(=O)[C@H](C)NC(=O)[C@H](CCSC)N
330942046,CN=C(C1=CC=C(C=C1)C(=O)NC2=C(C=C(C=C2)OC)C(=O)NC3=NC=C(C=C3)Cl)N
330942057,CN(C)C(=N)C1=CC=C(C=C1)C(=O)NC2=C(C=C(C=C2)OC)C(=O)NC3=NC=C(C=C3)Cl
330980615,CCCCC(CC)CO[C@@H]1[C@@H]([C@H]([C@@H]([C@H](O1)CO[C@@H]2[C@@H]([C@H]([C@@H]([C@H](O2)CO)O)O)O)O)O)O
330988711,CC(=O)NC1=CC=C(C=C1)O.CN1CC[C@]23[C@@H]4[C@H]1CC5=C2C(=C(C=C5)OC)O[C@H]3C(=O)CC4.[C@@H]([C@H](C(=O)O)O)(C(=O)O)O
331242752,C([C@@H]([C@@H]1C(=C(C(=O)O1)[O-])O)O)O.C([C@@H]([C@@H]1C(=C(C(=O)O1)[O-])O)O)O.[Zn+2]
331257524,CC1=CN(C(=O)NC1=O)[C@H]2C[C@@H]([C@H](O2)COP(=S)([O-])O[C@H]3C[C@@H](O[C@@H]3COP(=S)([O-])O[C@H]4C[C@@H](O[C@@H]4COP(=S)([O-])O[C@H]5C[C@@H](O[C@@H]5COP(=S)([O-])O[C@H]6C[C@@H](O[C@@H]6COP(=S)([O-])O[C@H]7C[C@@H](O[C@@H]7COP(=S)([O-])O[C@H]8C[C@@H](O[C@@H]8COP(=S)([O-])O[C@H]9C[C@@H](O[C@@H]9COP(=S)([O-])O[C@H]1C[C@@H](O[C@@H]1CO)N1C=NC2=C1N=C(NC2=O)N)N1C=CC(=NC1=O)N)N1C=CC(=NC1=O)N)N1C=CC(=NC1=O)N)N1C=NC2=C1N=CN=C2N)N1C=NC2=C1N=CN=C2N)N1C=NC2=C1N=C(NC2=O)N)N1C=CC(=NC1=O)N)OP(=S)([O-])OC[C@@H]1[C@H](C[C@@H](O1)N1C=NC2=C1N=C(NC2=O)N)OP(=S)([O-])OC[C@@H]1[C@H](C[C@@H](O1)N1C=NC2=C1N=C(NC2=O)N)OP(=S)([O-])OC[C@@H]1[C@H](C[C@@H](O1)N1C=CC(=NC1=O)N)OP(=S)([O-])OC[C@@H]1[C@H](C[C@@H](O1)N1C=NC2=C1N=CN=C2N)OP(=S)([O-])OC[C@@H]1[C@H](C[C@@H](O1)N1C=C(C(=O)NC1=O)C)OP(=S)([O-])OC[C@@H]1[C@H](C[C@@H](O1)N1C=CC(=NC1=O)N)OP(=S)([O-])OC[C@@H]1[C@H](C[C@@H](O1)N1C=CC(=NC1=O)N)OP(=S)([O-])OC[C@@H]1[C@H](C[C@@H](O1)N1C=NC2=C1N=C(NC2=O)N)OP(=S)([O-])OC[C@@H]1[C@H](C[C@@H](O1)N1C=C(C(=O)NC1=O)C)OP(=S)([O-])OC[C@@H]1[C@H](C[C@@H](O1)N1C=CC(=NC1=O)N)OP(=S)([O-])OC[C@@H]1[C@H](C[C@@H](O1)N1C=NC2=C1N=CN=C2N)O.[Na+].[Na+].[Na+].[Na+].[Na+].[Na+].[Na+].[Na+].[Na+].[Na+].[Na+].[Na+].[Na+].[Na+].[Na+].[Na+].[Na+].[Na+].[Na+]
331283853,CC(=O)N[C@@H](CS)C(=O)[O-].CC(=O)N[C@@H](CS)C(=O)[O-].[Cu+2]
331686589,CC1=CC=CC2=C1N=C(C3=C2N(CC3)C4=C(C=C(C=C4)OC)C)NCCCO
331727550,CC1=NOC(=C1)COC2=C(C=C(C=C2)Cl)CNC3=NC=NC4=C3N=CN4[C@H]5[C@@H]([C@@H]([C@H](O5)C(=O)NC)N)O
331741947,CC1=C(N=C(O1)C2=CC=CC=C2)CCOC3=CC=C(C=C3)CN(CC(=O)O)C(=O)OC4=CC=C(C=C4)OC
331744640,CC1=C(N=C(O1)C2=CC=CC=C2)CCOC3=CC=C(C=C3)[C@H](C)N(CC(=O)O)C(=O)OC4=CC=C(C=C4)OC
331765016,CC1=CC=CC(=C1N)C(=O)N2CCC(CC2)N3CCC(CC3)CC4=CC=C(C=C4)S(=O)(=O)C5=CC(=CC=C5)Cl.Cl
331765505,CC1=CC=CC(=C1N)C(=O)N2CCC(CC2)N3CCC(CC3)CC4=CC=C(C=C4)S(=O)(=O)C5=CC(=CC=C5)Cl
331771201,COC1=C(C=C2C(=C1)C(=NC=N2)NC3=CC=C(C=C3)NC(=O)C4=CC=CC=C4)OCCCN5CCOCC5
331827066,CC1=C(C2=CC3=C(C(=C([N-]3)C=C4C(=C(C(=N4)C=C5C(=C(C(=N5)C=C1[N-]2)C=C)C)C=C)C)C)CCC(=O)O)CCC(=O)O.C([C@@H](C(=O)O)N)[S-].O.[Fe+3]
331947445,CC1=CC=CC=C1C(=O)NC2=CC(=C(C=C2)C(=O)N3CCC[C@@H](C4=C3C=CC(=C4)Cl)O)C
331947661,CC1=CC=CC=C1C(=O)NC2=CC(=C(C=C2)C(=O)N3CCC[C@H](C4=C3C=CC(=C4)Cl)O)C
331960453,CCC[C@H](C)C[C@@H](C)CO
332012245,C[C@H](CC1=C2C=COC2=C(C3=C1OC=C3)Br)N.Cl
332012405,CNC(=O)C1=NC=CC(=C1)COC2=NN=C(C3=C2OC=C3)NC4=CC=C(C=C4)Cl
332013248,CNC(=O)C1=NC=CC(=C1)COC2=NN=C(C3=C2OC=C3)NC4=CC=C(C=C4)Cl.CS(=O)(=O)O
332079353,C1=CC(=C(C=C1/C=C/C(=O)N)O)O
332178446,CC1=NC2=C(C(=NN2C(=C1)NCCNC3CCOCC3)C)C4=C(C=C(C=C4Cl)OC)Cl
332884589,CCCCCCCCCCCC(=O)N[C@@H](CCC(=O)[O-])C(=O)[O-].[K+].[K+]
332926042,CC1=CC(=CC(=C1OC2=CC(=C(C=C2)O)CC3=CC=C(C=C3)F)C)N4C(=O)NC(=O)C=N4
333344084,C1=C(C(=O)C(=CC1=O)Cl)CO
333384999,CC1=C(C=CO1)SSCSC
333389245,CC(C)(C)C1=CN=C(O1)CSC2=CN=C(S2)NC(=O)CC3=CC=C(C=C3)CNC(CO)CO
333408289,C1CC(C2=C(C3=CC=CC=C3N=C2C1)N)O.C(=C/C(=O)O)\C(=O)O
333432716,CCOC(=O)C1=CC=C(C=C1)NC(=O)C2=CC3=C(C=C2)OCO3
333447679,C1[C@@H]([C@H](O[C@H]1C2=C(C=C(C=C2)F)F)CO)O
333455111,CC1=C(NC(=O)C2=C1C=CC3=C2N=C(N3)NC4=C(C=CC=C4Cl)Cl)C
333754362,CC1=C2[C@@H]3[C@H]([C@@]4(CC[C@@H]5[C@]([C@H]4[C@@H]([C@@](C2(C)C)(C[C@@H]1OC(=O)[C@@H]([C@H](C6=C(C=CC=N6)F)NC(=O)OC(C)(C)C)O)O)OC(=O)C7=CC=CC=C7)(CO5)OC(=O)C)C)O[C@@H](O3)CN(C)C
333963421,CC[C@H](C)CC([C@]1(CC[C@H]2[C@H](O1)CC(=O)[C@@H]2CCCCCCC(=O)O)O)(F)F
333994006,CC1=C(C=C(C=C1)N(CCCN2CCC(CC2)CC3=CC=C(C=C3)C(=O)N)C(=O)C4CCN(CC4)C(=O)C)Cl
334476641,CC1=C(C=CC(=C1)F)[C@H]2CNCCN2C(=O)N(C)[C@H](C)C3=CC(=CC(=C3)C(F)(F)F)C(F)(F)F.CS(=O)(=O)O
334678670,C[C@]12CCC(=O)C=C1C[C@H]([C@@H]3[C@]24[C@H](O4)C[C@]5([C@H]3CC[C@@]56CC(C(=O)O6)O)C)C(=O)OC
334697288,[C@@H]1([C@H]([C@H](O[C@@H]([C@@H]1O)O)C(=O)O)O)O.O
334707470,C1[C@H](OC2=CC=CC=C2C1=O)C3=CC(=CC=C3)O
334756342,C1=CC(=CC=C1NC(=O)CSC[C@@H](C(=O)NCC(=O)O)NC(=O)CC[C@@H](C(=O)O)N)[As](O)O
334824430,C(CS(=O)(=O)[O-])N.C(CS(=O)(=O)[O-])N.[Mg+2]
334826981,CCC1=C2C(=NN1CCOC)C(=O)NC(=N2)C3=CC(=CN=C3OCC)S(=O)(=O)N4CCN(CC4)CC
334827984,CCC1=C2C(=NN1CCOC)C(=O)NC(=N2)C3=CC(=CN=C3OCC)S(=O)(=O)N4CCN(CC4)CC.C1=CC=C(C=C1)S(=O)(=O)O
334829344,CCCCN1CCCCC1C(=O)NC2=C(C=CC=C2C)C.CCC(=O)N(C1CCN(CC1)CCC2=CC=CC=C2)C3=CC=CC=C3
334933710,C[N+](C)(CCO)C[18F].[Br-]
334969038,C1=CC(=CC=C1CS(=O)(=O)/C=C/C2=CC=C(C=C2)C(=O)O)Cl
334970659,CC1=NOC2=C1C(=O)N(C3=C2C(=CC=C3)Cl)C4=CC=CC(=C4)CC(=O)NC5=CC(=C(C(=C5)OC)OC)OC
335104842,CS(=O)(=O)C1=C(C(=C(C=C1)C(=O)C2C(=O)CCCC2=O)Cl)COCC(F)(F)F
335148453,CC[C@H](C)OC(=O)CC1=C(C2=CC=CC=C2O1)C(=O)C3=CC(=C(C(=C3)I)OCCN(CC)CC)I
335160537,CC1=C(C2=C(N1CC3CCCCN3C)C=C(C=C2)[N+](=O)[O-])C(=O)C4=CC=CC5=CC=CC=C54
335160662,CN1CCCCC1CN2C=C(C3=CC=CC=C32)C(=O)C45CC6CC(C4)CC(C6)C5
335160913,CCCCCN1C=C(C2=CC=CC=C21)C(=O)C3=CC=CC=C3I
335161030,C1=CC=C2C(=C1)C(=CN2CCCCCF)C(=O)C3=CC=CC=C3I
335161198,C1=CC=C2C(=C1)C=CC=C2C(=O)C3=CN(C4=CC=CC=C43)CCCCC#N
335161212,C1=CC=C2C(=C1)C=CC=C2C(=O)C3=CN(C4=CC=CC=C43)CCCCCO
335161245,C1=CC=C2C(=C1)C=CC=C2C(=O)C3=CN(C4=CC=CC=C43)CCCCCF
335161278,C1=CC=C2C(=C1)C=CC=C2C(=O)C3=CN(C4=C3C=CC(=C4)[N+](=O)[O-])CCCCCF
335163887,CC(C)(C)CCN[C@@H](CC(=O)N[C@@H](CC1=CC=CC=C1)C(=O)OC)C(=O)O
335203106,C[C@@H](COC)OC(=O)C
335203117,C[C@H](COC)OC(=O)C
335242756,CC(C)(C)C1=CC(=CC(=C1O)C(C)(C)C)C2=CSC(=N2)CN
335267099,C1CN(CC=C1C2=CC(=CC=C2)C(F)(F)F)CCC3=CC4=C(C=C3)C=CN=C4
335281157,CCCCCCCCCCCC(=O)OC[C@@H]1[C@H]([C@@H]([C@](O1)(COC(=O)CCCCCCCCCCC)O[C@@H]2[C@@H]([C@H]([C@@H]([C@H](O2)CO)O)O)O)O)O
335299495,COC1=C(C=CC(=C1)[C@H]2[C@@H](OC3=C(O2)C=C(C=C3)[C@@H]4[C@H](C(=O)C5=C(C=C(C=C5O4)O)O)O)CO[C@H]6[C@@H]([C@H]([C@@H]([C@H](O6)CO)O[C@@H]7[C@@H]([C@H]([C@@H]([C@H](O7)CO)O)O)O)O)O)O
335328171,CN1CC[C@]23[C@@H]4[C@H]1CC5=C2C(=C(C=C5)O)O[C@H]3[C@H](C=C4)O.CS(=O)(=O)O
335356940,C12=C(N=C3C(=N1)C(=O)NC(=N3)N)N=C(N=C2N)N
335371363,CCCCCCC(C)(C)C1=CC2=C(C(=C1)O)C3=C(C=CC(=C3)OC)C(=O)O2
335371374,CCCCCCC(C)(C)C1=CC2=C(C(=C1)O)C3=C(C=CC(=C3)O)C(=O)O2
335381685,C[C@]1(C([C@@H](C2=C(O1)C=CC(=C2)N)NC(=NCC3=CC=CC=C3)NC#N)O)C(OC)OC
335649906,CS(=O)(=O)N1CCN(CC1)CC2=CC3=C(C=C2)NC(=C3)C4=CC5=CC=CC=C5NC4=O
335679419,CCC[C@@](C)([C@@H]([C@H]1[C@@H](C[C@@H](N1)C(=O)OCC)/C=C\C)NC(=O)C)OC
